"","step","mean_vegetation_volume","max_bird","dispersal_distance","habitat_radius","count_turtles","mean_habitat_of_patches"
"4429390",1000,2.4,15,2,5,2593.2,620.759637188209
"4430391",1000,2.6,15,2,5,2689.5,640.677777777778
"4431392",1000,2.8,15,2,5,2711.2,648.8589569161
"4432393",1000,3,15,2,5,2694.5,641.955555555556
"4433394",1000,3.2,15,2,5,2802.9,667.768253968254
"4434395",1000,3.4,15,2,5,2862,677.344444444444
"4435396",1000,3.6,15,2,5,2871.7,682.456462585034
"4436397",1000,3.8,15,2,5,2909.7,689.912925170068
"4437398",1000,4,15,2,5,2927.4,687.961678004535
"4438399",1000,4.2,15,2,5,2997,710.230839002268
"4439400",1000,4.4,15,2,5,2998,710.892290249433
"4440401",1000,4.6,15,2,5,2993.1,709.407256235828
"4441402",1000,4.8,15,2,5,3050.2,720.565759637188
"4442403",1000,5,15,2,5,3037,720.603401360544
"4443488",1000,4,3,3,5,75,272.199546485261
"4444489",1000,4.2,3,3,5,63,214.786848072562
"4445490",1000,4.4,3,3,5,274.5,496.77664399093
"4446491",1000,4.6,3,3,5,414.5,647.951247165533
"4447492",1000,4.8,3,3,5,320.666666666667,554.851851851852
"4448493",1000,5,3,3,5,386,631.755749919015
"4449509",1000,3,4,3,5,495,534.99395313681
"4450510",1000,3.2,4,3,5,573.2,590.66439909297
"4451511",1000,3.4,4,3,5,525.25,571.118764172336
"4452512",1000,3.6,4,3,5,589.111111111111,625.414210128496
"4453513",1000,3.8,4,3,5,605.6,632.615419501134
"4454514",1000,4,4,3,5,613.5,660.326530612245
"4455515",1000,4.2,4,3,5,615.2,662.259410430839
"4456516",1000,4.4,4,3,5,628.7,678.900453514739
"4457517",1000,4.6,4,3,5,622.4,670.878004535147
"4458518",1000,4.8,4,3,5,630.9,692.541723356009
"4459519",1000,5,4,3,5,628.8,689.502267573696
"4460520",1000,2,5,3,5,240,262.199546485261
"4461521",1000,2.2,5,3,5,607.5,540.468253968254
"4462522",1000,2.4,5,3,5,150,205.877551020408
"4463523",1000,2.6,5,3,5,608.428571428571,528.596047942987
"4464524",1000,2.8,5,3,5,705.2,595.020861678005
"4465525",1000,3,5,3,5,769.7,622.630385487528
"4466526",1000,3.2,5,3,5,810.5,645.498412698413
"4467527",1000,3.4,5,3,5,844.9,656.333560090703
"4468528",1000,3.6,5,3,5,844.5,654.265079365079
"4469529",1000,3.8,5,3,5,877.3,673.436961451247
"4470530",1000,4,5,3,5,872.1,673.204081632653
"4471531",1000,4.2,5,3,5,888.3,686.104308390023
"4472532",1000,4.4,5,3,5,872.1,674.88820861678
"4473533",1000,4.6,5,3,5,892.9,693.270294784581
"4474534",1000,4.8,5,3,5,900.3,692.107029478458
"4475535",1000,5,5,3,5,895.2,696.872789115646
"4476536",1000,2,6,3,5,789,521.836734693878
"4477537",1000,2.2,6,3,5,902.333333333333,575.263038548753
"4478538",1000,2.4,6,3,5,893.4,582.02970521542
"4479539",1000,2.6,6,3,5,911.9,599.97052154195
"4480540",1000,2.8,6,3,5,911.8,600.35283446712
"4481541",1000,3,6,3,5,928.6,613.096598639456
"4482542",1000,3.2,6,3,5,953.9,630.320408163265
"4483543",1000,3.4,6,3,5,975.3,645.211337868481
"4484544",1000,3.6,6,3,5,1020.2,669.936054421769
"4485545",1000,3.8,6,3,5,988.9,658.450113378685
"4486546",1000,4,6,3,5,1022.8,669.607256235828
"4487547",1000,4.2,6,3,5,998.5,668.198412698413
"4488548",1000,4.4,6,3,5,1029,675.456916099773
"4489549",1000,4.6,6,3,5,1055.7,688.10589569161
"4490550",1000,4.8,6,3,5,1039.8,687.504535147392
"4491551",1000,5,6,3,5,1094.7,697.803174603175
"4492552",1000,2,7,3,5,1030.11111111111,575.689846308894
"4493553",1000,2.2,7,3,5,1063.2,591.186848072562
"4494554",1000,2.4,7,3,5,1073.2,597.636734693878
"4495555",1000,2.6,7,3,5,1122.9,618.240136054422
"4496556",1000,2.8,7,3,5,1140,616.907482993197
"4497557",1000,3,7,3,5,1189.3,641.870068027211
"4498558",1000,3.2,7,3,5,1176.1,638.926984126984
"4499559",1000,3.4,7,3,5,1206.3,653.928571428571
"4500560",1000,3.6,7,3,5,1207.3,657.886167800453
"4501561",1000,3.8,7,3,5,1216.7,664.381179138322
"4502562",1000,4,7,3,5,1242.8,674.404761904762
"4503563",1000,4.2,7,3,5,1253.3,689.667120181406
"4504564",1000,4.4,7,3,5,1300.9,702.945124716553
"4505565",1000,4.6,7,3,5,1269.5,691.028798185941
"4506566",1000,4.8,7,3,5,1292.7,704.578004535147
"4507567",1000,5,7,3,5,1292.5,702.281859410431
"4508568",1000,2,8,3,5,1227.3,583.81746031746
"4509569",1000,2.2,8,3,5,1265.6,606.280272108844
"4510570",1000,2.4,8,3,5,1291.5,613.64693877551
"4511571",1000,2.6,8,3,5,1289.3,614.253514739229
"4512572",1000,2.8,8,3,5,1349.9,641.579365079365
"4513573",1000,3,8,3,5,1322.7,627.810657596372
"4514574",1000,3.2,8,3,5,1389.7,653.31746031746
"4515575",1000,3.4,8,3,5,1416,660.263945578231
"4516576",1000,3.6,8,3,5,1409.8,663.18820861678
"4517577",1000,3.8,8,3,5,1422.1,661.345351473923
"4518578",1000,4,8,3,5,1460,680.246258503401
"4519579",1000,4.2,8,3,5,1483.7,690.974829931973
"4520580",1000,4.4,8,3,5,1513.6,701.091836734694
"4521581",1000,4.6,8,3,5,1504.5,704.973015873016
"4522582",1000,4.8,8,3,5,1524.1,707.585714285714
"4523583",1000,5,8,3,5,1522.8,713.67664399093
"4524584",1000,2,9,3,5,1412.1,588.903401360544
"4525585",1000,2.2,9,3,5,1399.8,589.230839002268
"4526586",1000,2.4,9,3,5,1459.5,603.203628117914
"4527587",1000,2.6,9,3,5,1489.2,617.003401360544
"4528588",1000,2.8,9,3,5,1504.9,622.739002267574
"4529589",1000,3,9,3,5,1523.8,636.432199546485
"4530590",1000,3.2,9,3,5,1574.8,654.012698412698
"4531591",1000,3.4,9,3,5,1597.6,659.885714285714
"4532592",1000,3.6,9,3,5,1605.2,662.261678004535
"4533593",1000,3.8,9,3,5,1660.8,681.03514739229
"4534594",1000,4,9,3,5,1663.1,685.475056689342
"4535595",1000,4.2,9,3,5,1702.5,698.01768707483
"4536596",1000,4.4,9,3,5,1714.5,700.692290249433
"4537597",1000,4.6,9,3,5,1714.1,701.192743764172
"4538598",1000,4.8,9,3,5,1761.5,709.818140589569
"4539599",1000,5,9,3,5,1776.8,721.372335600907
"4540600",1000,2,10,3,5,1608,589.950113378685
"4541601",1000,2.2,10,3,5,1600.8,598.412244897959
"4542602",1000,2.4,10,3,5,1635.4,603.226303854875
"4543603",1000,2.6,10,3,5,1743.4,641.030385487528
"4544604",1000,2.8,10,3,5,1718.4,632.627437641723
"4545605",1000,3,10,3,5,1757.8,646.918140589569
"4546606",1000,3.2,10,3,5,1788.7,655.35873015873
"4547607",1000,3.4,10,3,5,1821,666.438548752834
"4548608",1000,3.6,10,3,5,1833.1,675.719727891156
"4549609",1000,3.8,10,3,5,1858.4,678.990476190476
"4550610",1000,4,10,3,5,1877,683.58820861678
"4551611",1000,4.2,10,3,5,1910.6,693.267573696145
"4552612",1000,4.4,10,3,5,1895.3,693.58253968254
"4553613",1000,4.6,10,3,5,1910.3,697.841950113379
"4554614",1000,4.8,10,3,5,1916.9,701.087528344671
"4555615",1000,5,10,3,5,1938.5,709.283900226757
"4556616",1000,2,11,3,5,1786.7,594.359637188209
"4557617",1000,2.2,11,3,5,1803.3,601.269160997732
"4558618",1000,2.4,11,3,5,1858.4,614.294784580499
"4559619",1000,2.6,11,3,5,1863.2,619.552607709751
"4560620",1000,2.8,11,3,5,1963.5,658.055782312925
"4561621",1000,3,11,3,5,1949.5,648.275963718821
"4562622",1000,3.2,11,3,5,1980.2,656.614965986395
"4563623",1000,3.4,11,3,5,1995.5,654.436961451247
"4564624",1000,3.6,11,3,5,2048.3,675.692970521542
"4565625",1000,3.8,11,3,5,2056.8,680.182766439909
"4566626",1000,4,11,3,5,2095.4,690.102947845805
"4567627",1000,4.2,11,3,5,2086.4,691.890022675737
"4568628",1000,4.4,11,3,5,2102.2,696.641950113379
"4569629",1000,4.6,11,3,5,2160.7,712.761224489796
"4570630",1000,4.8,11,3,5,2153.3,708.977551020408
"4571631",1000,5,11,3,5,2180.7,715.712244897959
"4572632",1000,2,12,3,5,1976.7,602.587074829932
"4573633",1000,2.2,12,3,5,2014.1,611.326077097506
"4574634",1000,2.4,12,3,5,2039.7,616.836507936508
"4575635",1000,2.6,12,3,5,2112.8,639.320634920635
"4576636",1000,2.8,12,3,5,2124.9,638.083900226757
"4577637",1000,3,12,3,5,2161.8,651.902494331066
"4578638",1000,3.2,12,3,5,2230.3,673.12335600907
"4579639",1000,3.4,12,3,5,2214.3,664.049206349206
"4580640",1000,3.6,12,3,5,2219.2,669.272108843537
"4581641",1000,3.8,12,3,5,2227.1,673.953287981859
"4582642",1000,4,12,3,5,2270.8,683.131519274376
"4583643",1000,4.2,12,3,5,2304.1,692.311337868481
"4584644",1000,4.4,12,3,5,2310.7,694.98843537415
"4585645",1000,4.6,12,3,5,2377.8,706.148072562358
"4586646",1000,4.8,12,3,5,2344.5,704.698866213152
"4587647",1000,5,12,3,5,2410.1,719.955328798186
"4588648",1000,2,13,3,5,2159.1,605.883219954649
"4589649",1000,2.2,13,3,5,2191.1,609.962811791383
"4590650",1000,2.4,13,3,5,2217.9,615.673469387755
"4591651",1000,2.6,13,3,5,2274.6,628.162131519274
"4592652",1000,2.8,13,3,5,2289.7,639.609523809524
"4593653",1000,3,13,3,5,2334.6,649.560090702948
"4594654",1000,3.2,13,3,5,2351.4,653.165079365079
"4595655",1000,3.4,13,3,5,2414.6,667.216099773243
"4596656",1000,3.6,13,3,5,2444.3,677.512471655329
"4597657",1000,3.8,13,3,5,2520.1,693.403401360544
"4598658",1000,4,13,3,5,2523.3,694.309297052154
"4599659",1000,4.2,13,3,5,2530.3,692.991383219955
"4600660",1000,4.4,13,3,5,2539.6,699.106575963719
"4601661",1000,4.6,13,3,5,2518.2,697.885034013605
"4602662",1000,4.8,13,3,5,2600.3,713.668934240363
"4603663",1000,5,13,3,5,2631.4,724.033786848073
"4604664",1000,2,14,3,5,2312.6,595.436507936508
"4605665",1000,2.2,14,3,5,2388.3,614.592517006803
"4606666",1000,2.4,14,3,5,2430.4,624.955555555556
"4607667",1000,2.6,14,3,5,2431.4,625.338321995465
"4608668",1000,2.8,14,3,5,2508.5,640.491383219955
"4609669",1000,3,14,3,5,2549.2,651.72358276644
"4610670",1000,3.2,14,3,5,2600.9,662.849206349206
"4611671",1000,3.4,14,3,5,2634.8,673.004081632653
"4612672",1000,3.6,14,3,5,2629.4,671.670068027211
"4613673",1000,3.8,14,3,5,2703.4,686.789342403628
"4614674",1000,4,14,3,5,2737.1,694.629705215419
"4615675",1000,4.2,14,3,5,2707.1,690.303174603175
"4616676",1000,4.4,14,3,5,2710.4,692.611337868481
"4617677",1000,4.6,14,3,5,2772.5,707.389115646258
"4618678",1000,4.8,14,3,5,2785.1,709.424489795918
"4619679",1000,5,14,3,5,2835,717.177097505669
"4620680",1000,2,15,3,5,2527.8,605.73514739229
"4621681",1000,2.2,15,3,5,2545.1,610.997505668934
"4622682",1000,2.4,15,3,5,2594.1,618.431292517007
"4623683",1000,2.6,15,3,5,2701.2,641.215873015873
"4624684",1000,2.8,15,3,5,2712.4,646.986621315193
"4625685",1000,3,15,3,5,2684.5,642.936734693877
"4626686",1000,3.2,15,3,5,2803.2,668.182993197279
"4627687",1000,3.4,15,3,5,2849.9,673.669614512472
"4628688",1000,3.6,15,3,5,2810.3,667.081179138322
"4629689",1000,3.8,15,3,5,2897.8,690.149886621315
"4630690",1000,4,15,3,5,2920.5,691.757596371882
"4631691",1000,4.2,15,3,5,2913.6,688.436961451247
"4632692",1000,4.4,15,3,5,2954.5,703.314058956916
"4633693",1000,4.6,15,3,5,3001.1,714.56485260771
"4634694",1000,4.8,15,3,5,3047.4,721.83560090703
"4635695",1000,5,15,3,5,3092.7,728.955102040816
"4636782",1000,4.2,3,4,5,31,212.632653061224
"4637783",1000,4.4,3,4,5,328.333333333333,549.621315192744
"4638784",1000,4.6,3,4,5,242,473.792139077853
"4639785",1000,4.8,3,4,5,348.666666666667,612.933106575964
"4640786",1000,5,3,4,5,356.142857142857,583.362811791383
"4641802",1000,3,4,4,5,397.666666666667,458.554043839758
"4642803",1000,3.2,4,4,5,576.8,571.322902494331
"4643804",1000,3.4,4,4,5,584.714285714286,603.830579850988
"4644805",1000,3.6,4,4,5,588.777777777778,625.191232048375
"4645806",1000,3.8,4,4,5,599.7,639.71156462585
"4646807",1000,4,4,4,5,610.8,639.983673469388
"4647808",1000,4.2,4,4,5,616.9,660.669160997732
"4648809",1000,4.4,4,4,5,622.8,679.850566893424
"4649810",1000,4.6,4,4,5,622,681.159637188209
"4650811",1000,4.8,4,4,5,621.6,678.741723356009
"4651812",1000,5,4,4,5,624,678.203854875283
"4652817",1000,2.4,5,4,5,588.8,508.51156462585
"4653818",1000,2.6,5,4,5,680.714285714286,580.679300291545
"4654819",1000,2.8,5,4,5,732.875,606.78231292517
"4655820",1000,3,5,4,5,764.3,621.628117913832
"4656821",1000,3.2,5,4,5,796.6,632.539682539683
"4657822",1000,3.4,5,4,5,833.9,646.466893424036
"4658823",1000,3.6,5,4,5,831.9,650.155102040816
"4659824",1000,3.8,5,4,5,869.6,665.287528344671
"4660825",1000,4,5,4,5,874.3,668.779818594104
"4661826",1000,4.2,5,4,5,873.8,681.786621315193
"4662827",1000,4.4,5,4,5,884.7,682.041496598639
"4663828",1000,4.6,5,4,5,903.3,688.179591836735
"4664829",1000,4.8,5,4,5,887.8,686.391383219955
"4665830",1000,5,5,4,5,899.6,693.667800453515
"4666831",1000,2,6,4,5,808.4,529.31746031746
"4667832",1000,2.2,6,4,5,883.333333333333,582.406903502142
"4668833",1000,2.4,6,4,5,897.9,591.000907029478
"4669834",1000,2.6,6,4,5,913.7,609.362811791383
"4670835",1000,2.8,6,4,5,929.6,615.46462585034
"4671836",1000,3,6,4,5,940,626.439682539683
"4672837",1000,3.2,6,4,5,947.3,629.424036281179
"4673838",1000,3.4,6,4,5,987.1,646.164172335601
"4674839",1000,3.6,6,4,5,988.1,655.481179138322
"4675840",1000,3.8,6,4,5,1001.4,661.873469387755
"4676841",1000,4,6,4,5,1008.3,670.794557823129
"4677842",1000,4.2,6,4,5,1060.3,688.255555555556
"4678843",1000,4.4,6,4,5,1034.2,680.430385487528
"4679844",1000,4.6,6,4,5,1065.2,690.3589569161
"4680845",1000,4.8,6,4,5,1064.7,689.731065759637
"4681846",1000,5,6,4,5,1094.8,699.256916099773
"4682847",1000,2,7,4,5,1024.33333333333,569.473670949861
"4683848",1000,2.2,7,4,5,1040.5,578.378004535147
"4684849",1000,2.4,7,4,5,1102.8,608.904081632653
"4685850",1000,2.6,7,4,5,1123.6,611.209977324263
"4686851",1000,2.8,7,4,5,1144.9,619.37664399093
"4687852",1000,3,7,4,5,1210.1,648.936054421769
"4688853",1000,3.2,7,4,5,1196.9,655.52335600907
"4689854",1000,3.4,7,4,5,1224.1,664.215873015873
"4690855",1000,3.6,7,4,5,1225.3,662.315646258503
"4691856",1000,3.8,7,4,5,1258.5,686.940136054422
"4692857",1000,4,7,4,5,1248.6,681.447392290249
"4693858",1000,4.2,7,4,5,1281.2,703.198639455782
"4694859",1000,4.4,7,4,5,1296.5,702.904081632653
"4695860",1000,4.6,7,4,5,1271.5,695.853514739229
"4696861",1000,4.8,7,4,5,1288.5,704.220861678005
"4697862",1000,5,7,4,5,1285.3,704.22925170068
"4698863",1000,2,8,4,5,1259.3,599.210657596372
"4699864",1000,2.2,8,4,5,1272.9,604.512698412698
"4700865",1000,2.4,8,4,5,1302.1,616.780498866213
"4701866",1000,2.6,8,4,5,1332.9,626.702947845805
"4702867",1000,2.8,8,4,5,1349.6,635.350340136054
"4703868",1000,3,8,4,5,1379.2,646.388662131519
"4704869",1000,3.2,8,4,5,1373.6,646.084807256236
"4705870",1000,3.4,8,4,5,1378.1,647.992517006803
"4706871",1000,3.6,8,4,5,1450.2,674.120861678005
"4707872",1000,3.8,8,4,5,1436.7,669.3410430839
"4708873",1000,4,8,4,5,1448.8,672.818594104308
"4709874",1000,4.2,8,4,5,1460.1,682.840362811791
"4710875",1000,4.4,8,4,5,1495.7,697.989342403628
"4711876",1000,4.6,8,4,5,1509.8,699.190702947846
"4712877",1000,4.8,8,4,5,1512.4,707.076870748299
"4713878",1000,5,8,4,5,1517.4,706.574603174603
"4714879",1000,2,9,4,5,1395.8,585.690249433107
"4715880",1000,2.2,9,4,5,1423.9,591.510430839002
"4716881",1000,2.4,9,4,5,1461.1,604.558276643991
"4717882",1000,2.6,9,4,5,1487.6,614.312698412698
"4718883",1000,2.8,9,4,5,1496,624.121541950113
"4719884",1000,3,9,4,5,1552.7,648.161224489796
"4720885",1000,3.2,9,4,5,1550.5,644.491383219955
"4721886",1000,3.4,9,4,5,1600.8,665.001360544218
"4722887",1000,3.6,9,4,5,1623.7,671.554195011338
"4723888",1000,3.8,9,4,5,1673.1,682.355555555556
"4724889",1000,4,9,4,5,1673,684.840362811791
"4725890",1000,4.2,9,4,5,1679.4,692.073696145125
"4726891",1000,4.4,9,4,5,1706.6,697.535827664399
"4727892",1000,4.6,9,4,5,1707,697.978458049887
"4728893",1000,4.8,9,4,5,1751.9,712.215419501134
"4729894",1000,5,9,4,5,1752.1,717.492517006803
"4730895",1000,2,10,4,5,1579.4,588.710884353741
"4731896",1000,2.2,10,4,5,1648.1,607.651927437642
"4732897",1000,2.4,10,4,5,1691.6,624.341496598639
"4733898",1000,2.6,10,4,5,1726.1,632.354648526077
"4734899",1000,2.8,10,4,5,1751.4,645.263038548753
"4735900",1000,3,10,4,5,1743.5,639.01201814059
"4736901",1000,3.2,10,4,5,1767.9,650.121088435374
"4737902",1000,3.4,10,4,5,1775.2,651.535827664399
"4738903",1000,3.6,10,4,5,1837,668.809523809524
"4739904",1000,3.8,10,4,5,1798.7,664.698185941043
"4740905",1000,4,10,4,5,1859.8,680.745804988662
"4741906",1000,4.2,10,4,5,1893.4,690.47029478458
"4742907",1000,4.4,10,4,5,1950.6,707.961224489796
"4743908",1000,4.6,10,4,5,1919.6,702.737188208617
"4744909",1000,4.8,10,4,5,1935.9,704.441723356009
"4745910",1000,5,10,4,5,1925.2,705.923809523809
"4746911",1000,2,11,4,5,1787.7,597.740816326531
"4747912",1000,2.2,11,4,5,1790,596.432199546485
"4748913",1000,2.4,11,4,5,1855,617.556009070295
"4749914",1000,2.6,11,4,5,1896.2,632.15306122449
"4750915",1000,2.8,11,4,5,1889.1,632.163492063492
"4751916",1000,3,11,4,5,1912.4,642.065306122449
"4752917",1000,3.2,11,4,5,1996.2,662.69433106576
"4753918",1000,3.4,11,4,5,1989.8,656.814058956916
"4754919",1000,3.6,11,4,5,2039.9,672.239455782313
"4755920",1000,3.8,11,4,5,2071.3,681.436281179138
"4756921",1000,4,11,4,5,2070,680.855328798186
"4757922",1000,4.2,11,4,5,2133.2,701.340362811791
"4758923",1000,4.4,11,4,5,2121,701.397732426304
"4759924",1000,4.6,11,4,5,2154.5,706.248979591837
"4760925",1000,4.8,11,4,5,2138.9,706.127664399093
"4761926",1000,5,11,4,5,2188.7,722.369841269841
"4762927",1000,2,12,4,5,1946.3,593.613378684807
"4763928",1000,2.2,12,4,5,1956,596.2589569161
"4764929",1000,2.4,12,4,5,2025.2,616.816553287982
"4765930",1000,2.6,12,4,5,2105.9,637.981859410431
"4766931",1000,2.8,12,4,5,2132,644.963945578231
"4767932",1000,3,12,4,5,2176.9,658.275510204082
"4768933",1000,3.2,12,4,5,2193.3,656.273922902494
"4769934",1000,3.4,12,4,5,2216.2,668.934467120181
"4770935",1000,3.6,12,4,5,2207.7,666.295918367347
"4771936",1000,3.8,12,4,5,2225.9,672.597278911565
"4772937",1000,4,12,4,5,2320.3,696.531972789116
"4773938",1000,4.2,12,4,5,2335.3,703.636507936508
"4774939",1000,4.4,12,4,5,2298.5,692.786394557823
"4775940",1000,4.6,12,4,5,2359.8,708.232199546485
"4776941",1000,4.8,12,4,5,2371.7,714.752380952381
"4777942",1000,5,12,4,5,2375.9,711.360997732426
"4778943",1000,2,13,4,5,2125.6,591.126984126984
"4779944",1000,2.2,13,4,5,2203.9,609.768934240363
"4780945",1000,2.4,13,4,5,2202.9,617.055555555556
"4781946",1000,2.6,13,4,5,2259.8,630.872108843537
"4782947",1000,2.8,13,4,5,2322.9,645.402947845805
"4783948",1000,3,13,4,5,2361.5,655.249659863946
"4784949",1000,3.2,13,4,5,2383.4,661.427891156463
"4785950",1000,3.4,13,4,5,2379,660.586621315193
"4786951",1000,3.6,13,4,5,2478.9,686.769614512472
"4787952",1000,3.8,13,4,5,2421.5,669.667800453515
"4788953",1000,4,13,4,5,2565.1,706.881179138322
"4789954",1000,4.2,13,4,5,2537.1,697.846712018141
"4790955",1000,4.4,13,4,5,2492.3,691.885487528345
"4791956",1000,4.6,13,4,5,2566.7,709.495238095238
"4792957",1000,4.8,13,4,5,2586.3,713.343083900227
"4793958",1000,5,13,4,5,2651.8,727.91768707483
"4794959",1000,2,14,4,5,2291.9,588.58820861678
"4795960",1000,2.2,14,4,5,2312.3,597.533560090703
"4796961",1000,2.4,14,4,5,2374.2,611.109297052154
"4797962",1000,2.6,14,4,5,2487,638.621315192744
"4798963",1000,2.8,14,4,5,2502.7,640.841496598639
"4799964",1000,3,14,4,5,2502.2,645.559637188209
"4800965",1000,3.2,14,4,5,2561.3,659.994784580499
"4801966",1000,3.4,14,4,5,2592.4,662.402494331066
"4802967",1000,3.6,14,4,5,2674.5,681.694784580499
"4803968",1000,3.8,14,4,5,2680.6,689.578004535147
"4804969",1000,4,14,4,5,2722.4,694.885034013605
"4805970",1000,4.2,14,4,5,2777.1,707.191609977324
"4806971",1000,4.4,14,4,5,2784.5,710.085487528345
"4807972",1000,4.6,14,4,5,2788.3,709.776870748299
"4808973",1000,4.8,14,4,5,2783.5,712.925850340136
"4809974",1000,5,14,4,5,2891.1,732.28798185941
"4810975",1000,2,15,4,5,2451.6,584.445351473923
"4811976",1000,2.2,15,4,5,2540.2,603.302947845805
"4812977",1000,2.4,15,4,5,2543.4,608.206575963719
"4813978",1000,2.6,15,4,5,2705.2,644.372562358277
"4814979",1000,2.8,15,4,5,2702.4,644.781179138322
"4815980",1000,3,15,4,5,2721.2,649.149659863946
"4816981",1000,3.2,15,4,5,2805.7,668.156689342404
"4817982",1000,3.4,15,4,5,2807.9,669.147845804989
"4818983",1000,3.6,15,4,5,2801.8,664.760317460317
"4819984",1000,3.8,15,4,5,2862.3,680.861904761905
"4820985",1000,4,15,4,5,2907.8,688.034920634921
"4821986",1000,4.2,15,4,5,2930.4,693.552607709751
"4822987",1000,4.4,15,4,5,3021.3,712.860317460317
"4823988",1000,4.6,15,4,5,2974.8,704.729024943311
"4824989",1000,4.8,15,4,5,3038.5,721.169841269841
"4825990",1000,5,15,4,5,3056.7,725.362131519274
"4827249",1000,4.4,3,5,5,158,375.332766439909
"4828250",1000,4.6,3,5,5,308,531.496598639456
"4829251",1000,4.8,3,5,5,340.714285714286,563.327502429543
"4830252",1000,5,3,5,5,388.6,632.792290249433
"4831261",1000,2.8,4,5,5,454,520.367346938776
"4832262",1000,3,4,5,5,156,265.667800453515
"4833263",1000,3.2,4,5,5,585.875,598.56179138322
"4834264",1000,3.4,4,5,5,520.333333333333,547.324263038549
"4835265",1000,3.6,4,5,5,595.5,632.353741496599
"4836266",1000,3.8,4,5,5,615.2,639.729705215419
"4837267",1000,4,4,5,5,617.5,644.383673469388
"4838268",1000,4.2,4,5,5,615.2,656.406349206349
"4839269",1000,4.4,4,5,5,610.1,655.207482993197
"4840270",1000,4.6,4,5,5,620.7,676.488662131519
"4841271",1000,4.8,4,5,5,633.2,685.67641723356
"4842272",1000,5,4,5,5,620,680.91179138322
"4843275",1000,2.2,5,5,5,708,588.018140589569
"4844276",1000,2.4,5,5,5,602,537.4410430839
"4845277",1000,2.6,5,5,5,741.5,616.055555555556
"4846278",1000,2.8,5,5,5,732.5,607.756235827664
"4847279",1000,3,5,5,5,789.5,629.07074829932
"4848280",1000,3.2,5,5,5,765.9,623.72380952381
"4849281",1000,3.4,5,5,5,833.5,652.102947845805
"4850282",1000,3.6,5,5,5,842,659.13514739229
"4851283",1000,3.8,5,5,5,863.7,666.411337868481
"4852284",1000,4,5,5,5,868.8,669.689795918367
"4853285",1000,4.2,5,5,5,881.8,682.500453514739
"4854286",1000,4.4,5,5,5,883.5,687.026530612245
"4855287",1000,4.6,5,5,5,894.2,690.175056689342
"4856288",1000,4.8,5,5,5,904.5,689.185941043084
"4857289",1000,5,5,5,5,887.9,702.446031746032
"4858290",1000,2,6,5,5,907,587.158276643991
"4859291",1000,2.2,6,5,5,886.375,580.020691609977
"4860292",1000,2.4,6,5,5,892.8,591.002947845805
"4861293",1000,2.6,6,5,5,891.1,583.343764172336
"4862294",1000,2.8,6,5,5,941.3,623.121088435374
"4863295",1000,3,6,5,5,936.7,617.144671201814
"4864296",1000,3.2,6,5,5,955.8,623.054421768707
"4865297",1000,3.4,6,5,5,946.5,635.610657596372
"4866298",1000,3.6,6,5,5,981.5,652.982993197279
"4867299",1000,3.8,6,5,5,971.5,641.00566893424
"4868300",1000,4,6,5,5,1031.6,669.470068027211
"4869301",1000,4.2,6,5,5,1019.1,674.873015873016
"4870302",1000,4.4,6,5,5,1035.6,676.244671201814
"4871303",1000,4.6,6,5,5,1025.1,677.200453514739
"4872304",1000,4.8,6,5,5,1065.1,688.324716553288
"4873305",1000,5,6,5,5,1123.1,709.554875283447
"4874306",1000,2,7,5,5,1009.1,565.363038548753
